3621 20984
927 208 0.043478260869565216
2323 2324 0.5
612 635 0.07692307692307693
2930 427 0.017241379310344827
985 537 0.05263157894736842
399 626 0.038461538461538464
241 2777 0.5
3450 3449 1.0
1417 1044 0.125
123 2517 0.3333333333333333
655 170 0.017857142857142856
722 1533 0.1111111111111111
2770 2771 0.3333333333333333
182 535 0.058823529411764705
2770 2773 0.3333333333333333
1417 2247 0.2
787 898 0.037037037037037035
1670 27 0.1111111111111111
1670 26 0.3333333333333333
88 892 0.125
335 269 0.04
731 2436 0.3333333333333333
350 352 0.125
350 351 0.16666666666666666
81 2298 1.0
1060 713 0.034482758620689655
610 2546 0.5
620 1172 0.041666666666666664
1560 241 0.043478260869565216
364 981 0.07692307692307693
429 218 0.05
2754 181 0.03333333333333333
2809 909 0.125
776 762 0.023809523809523808
2877 885 0.2
1080 1081 0.3333333333333333
1184 2200 0.09090909090909091
973 332 0.02
228 204 0.0196078431372549
951 45 0.009174311926605505
1076 1078 0.3333333333333333
1076 1077 0.16666666666666666
728 133 0.03571428571428571
1742 2555 0.5
612 181 0.03333333333333333
272 138 0.03333333333333333
124 3472 0.25
1294 420 0.03571428571428571
2352 747 0.06666666666666667
48 1590 1.0
2978 1496 0.05555555555555555
821 820 0.14285714285714285
143 2452 0.3333333333333333
821 1677 0.25
1137 3423 0.3333333333333333
203 828 0.05555555555555555
171 170 0.017857142857142856
922 1988 0.09090909090909091
3310 3309 0.5
443 127 0.07692307692307693
208 3135 0.25
539 196 0.06666666666666667
819 2430 0.25
771 719 0.05263157894736842
777 2383 0.14285714285714285
208 3134 0.25
1092 2158 0.06666666666666667
128 1061 0.16666666666666666
128 1062 0.16666666666666666
2234 1305 0.08333333333333333
1989 1801 0.5
17 22 0.125
1681 3400 0.5
2585 312 0.038461538461538464
1463 1462 0.5
1463 1461 0.5
2917 2918 0.5
791 934 0.14285714285714285
260 831 0.1111111111111111
628 3548 0.25
388 977 0.3333333333333333
791 935 0.06666666666666667
1016 1017 0.08333333333333333
540 3407 1.0
74 204 0.0196078431372549
2510 1533 0.1111111111111111
1347 1071 0.03225806451612903
107 573 0.08333333333333333
107 572 0.024390243902439025
877 1883 0.09090909090909091
507 29 0.0625
2711 67 0.020833333333333332
74 208 0.043478260869565216
2332 2333 0.25
2850 136 0.023255813953488372
2082 294 0.02702702702702703
850 851 0.125
2332 2334 0.2
461 462 0.2
461 460 0.14285714285714285
1823 95 0.043478260869565216
2611 151 0.03225806451612903
1517 927 0.03571428571428571
1405 776 0.2
1987 419 0.03333333333333333
1295 276 0.012987012987012988
1363 208 0.043478260869565216
364 3448 0.25
1302 1165 0.09090909090909091
204 74 0.041666666666666664
2527 1172 0.041666666666666664
433 426 0.25
1214 1071 0.03225806451612903
1210 201 0.02631578947368421
425 2934 1.0
424 935 0.06666666666666667
2182 2148 0.1111111111111111
424 3004 0.5
81 630 0.5
892 3425 1.0
361 345 0.08333333333333333
485 391 0.125
1200 870 0.045454545454545456
381 1967 0.25
2209 2208 0.5
1191 3490 0.3333333333333333
796 325 0.021739130434782608
140 668 0.09090909090909091
1245 227 0.022222222222222223
1820 1821 0.2
620 1648 0.2
1510 1535 0.1111111111111111
2376 805 0.09090909090909091
877 878 0.02040816326530612
130 8 0.027777777777777776
3292 3293 0.14285714285714285
428 747 0.06666666666666667
1169 1171 0.05263157894736842
1169 1170 0.08333333333333333
151 67 0.020833333333333332
1667 1203 0.047619047619047616
1615 3365 0.5
2589 2047 0.125
2051 227 0.022222222222222223
414 144 0.045454545454545456
414 147 0.08333333333333333
1470 2880 0.25
656 61 0.045454545454545456
1514 1413 0.1111111111111111
854 675 0.04
2524 2523 0.2
3418 99 0.01818181818181818
203 1101 0.14285714285714285
203 1100 0.06666666666666667
203 1102 0.07142857142857142
470 344 0.1111111111111111
735 593 0.2
51 762 0.023809523809523808
2818 3575 0.3333333333333333
1204 587 0.037037037037037035
1600 287 0.0625
1096 140 0.03571428571428571
767 2204 0.2
1403 2263 0.2
2050 99 0.01818181818181818
631 151 0.03225806451612903
86 1980 0.16666666666666666
3359 154 0.02631578947368421
428 2357 0.125
227 1094 0.07142857142857142
2844 745 0.06666666666666667
234 957 0.045454545454545456
234 952 0.05
3291 375 0.043478260869565216
218 1069 0.07142857142857142
3320 3319 0.25
2268 347 0.07692307692307693
1373 289 0.05555555555555555
1997 940 0.08333333333333333
505 572 0.024390243902439025
1307 1308 1.0
67 161 0.05263157894736842
865 385 0.125
460 491 0.2
1317 1091 0.07692307692307693
506 1341 0.03333333333333333
1417 162 0.043478260869565216
542 3233 1.0
1100 436 0.027777777777777776
714 713 0.034482758620689655
1071 388 0.058823529411764705
2143 1228 0.3333333333333333
17 1883 0.09090909090909091
1389 1386 0.1111111111111111
1389 1387 0.1
1389 1385 0.14285714285714285
1389 1388 0.14285714285714285
502 784 0.07692307692307693
915 916 0.5
2003 130 0.011904761904761904
915 914 0.5
1376 506 0.03571428571428571
125 2004 1.0
3012 204 0.0196078431372549
3253 3252 1.0
918 677 0.3333333333333333
103 3364 0.5
716 139 0.05263157894736842
115 116 0.07692307692307693
1918 1266 0.14285714285714285
1377 592 0.038461538461538464
202 312 0.038461538461538464
1382 227 0.022222222222222223
957 2928 0.25
957 2929 0.25
77 1169 0.07692307692307693
77 1168 0.125
201 599 0.08333333333333333
1496 42 0.029411764705882353
920 700 0.058823529411764705
77 1167 0.1111111111111111
128 818 0.03225806451612903
1646 818 0.03225806451612903
750 1110 0.07692307692307693
155 267 0.0625
713 1511 0.3333333333333333
2568 1023 0.2
74 1110 0.07692307692307693
72 1129 0.2
2286 2283 0.2
2286 2282 0.1111111111111111
2286 2281 0.2
902 1060 0.03333333333333333
2286 2285 0.1
2286 2284 0.2
2134 204 0.0196078431372549
2151 1217 0.5
604 1500 0.2
434 2069 1.0
751 599 0.08333333333333333
484 3362 0.5
1393 2149 0.3333333333333333
1608 1224 0.2
1252 990 0.1111111111111111
1620 510 0.022727272727272728
346 93 0.023255813953488372
783 57 0.1111111111111111
1770 1055 0.16666666666666666
898 3035 0.2
898 3036 0.2
291 289 0.05555555555555555
2501 300 0.03333333333333333
384 510 0.022727272727272728
459 167 0.05555555555555555
1387 2523 0.2
1565 1336 0.07142857142857142
701 317 0.023809523809523808
668 2711 0.3333333333333333
656 655 0.02564102564102564
346 2745 0.2
86 738 0.03571428571428571
186 58 0.14285714285714285
2394 591 0.022727272727272728
1491 2356 0.25
1151 1522 0.25
1557 163 0.3333333333333333
639 3167 0.5
1264 487 0.06666666666666667
1476 1475 0.5
1476 1474 0.5
191 2011 0.125
1012 1745 0.2
1781 1625 0.14285714285714285
198 2251 0.1111111111111111
420 2275 0.5
957 77 0.020833333333333332
587 1203 0.047619047619047616
972 973 0.09090909090909091
3215 1309 0.125
1368 828 0.05555555555555555
657 86 0.05
587 1204 0.14285714285714285
1706 1707 0.05263157894736842
57 781 0.2
2986 2268 0.07692307692307693
2600 2166 0.2
32 33 0.06666666666666667
2489 2018 0.1
771 2516 0.5
516 425 0.023809523809523808
137 650 0.14285714285714285
1706 1709 0.16666666666666666
1706 1708 0.14285714285714285
2108 2110 0.25
2108 2111 0.16666666666666666
197 996 0.06666666666666667
2111 2109 0.16666666666666666
2111 2108 0.16666666666666666
1135 2396 0.2
217 737 0.07142857142857142
2420 510 0.022727272727272728
322 1403 0.14285714285714285
2229 207 0.0196078431372549
1678 99 0.01818181818181818
68 360 0.027777777777777776
3078 3077 0.5
1856 744 0.05555555555555555
2548 2258 0.3333333333333333
1534 1992 0.3333333333333333
2490 427 0.017241379310344827
38 207 0.0196078431372549
1149 2066 1.0
1465 1698 0.3333333333333333
192 946 0.06666666666666667
366 2613 0.5
898 420 0.03571428571428571
37 317 0.023809523809523808
335 1507 0.2
1719 308 0.03125
37 645 0.0625
1551 1550 0.3333333333333333
1348 580 0.038461538461538464
1288 2815 0.3333333333333333
335 1508 0.25
364 831 0.1111111111111111
1731 1730 0.16666666666666666
207 756 0.07142857142857142
245 1747 0.2
281 858 0.09090909090909091
194 652 0.02631578947368421
194 653 0.058823529411764705
927 928 0.125
427 1336 0.07142857142857142
38 202 0.020833333333333332
245 1749 0.07142857142857142
245 1748 0.2
1544 1434 0.14285714285714285
304 303 0.05263157894736842
2398 317 0.023809523809523808
1350 1189 0.3333333333333333
3145 44 0.02
2179 48 0.024390243902439025
159 160 0.047619047619047616
1302 576 0.1
197 196 0.06666666666666667
1056 2647 0.14285714285714285
1056 2646 0.14285714285714285
1427 1428 0.5
2484 2483 0.5
1449 67 0.020833333333333332
1409 1430 0.125
646 647 0.3333333333333333
1403 322 0.06666666666666667
3439 45 0.009174311926605505
608 332 0.02
1208 983 0.03125
308 1198 0.125
244 181 0.03333333333333333
2334 1662 0.058823529411764705
50 983 0.03125
514 513 0.06666666666666667
784 2261 0.5
1102 203 0.02040816326530612
541 555 0.06666666666666667
1337 1338 0.2
264 170 0.017857142857142856
1811 1145 0.07142857142857142
900 420 0.03571428571428571
42 1666 0.03225806451612903
238 513 0.06666666666666667
1297 1296 0.2
1096 3475 0.5
1096 3474 0.5
3476 2254 0.14285714285714285
2817 1393 0.08333333333333333
271 51 0.023809523809523808
2143 547 0.1111111111111111
2896 382 0.07142857142857142
972 752 0.047619047619047616
1320 1319 1.0
405 310 0.045454545454545456
3437 1165 0.09090909090909091
1412 128 0.02564102564102564
363 133 0.03571428571428571
45 125 0.02631578947368421
865 202 0.020833333333333332
169 756 0.07142857142857142
86 657 0.5
2037 2038 1.0
1922 1923 0.2
2047 2049 0.3333333333333333
265 927 0.03571428571428571
985 16 0.125
1682 1681 0.14285714285714285
1682 1680 0.3333333333333333
1682 1683 0.3333333333333333
427 918 0.25
1775 1776 0.3333333333333333
217 1012 0.07142857142857142
655 587 0.037037037037037035
2318 109 0.1111111111111111
3342 151 0.03225806451612903
128 504 0.045454545454545456
3353 3354 0.3333333333333333
700 709 0.08333333333333333
82 3368 0.3333333333333333
1382 526 0.03571428571428571
1014 170 0.017857142857142856
1203 2492 0.3333333333333333
2605 371 0.05
2405 790 0.058823529411764705
1236 1237 0.3333333333333333
762 2197 0.14285714285714285
3084 505 0.02702702702702703
1234 538 0.14285714285714285
309 794 0.043478260869565216
3294 109 0.1111111111111111
1061 132 0.1111111111111111
1843 360 0.027777777777777776
1120 276 0.012987012987012988
756 198 0.010309278350515464
2589 41 0.037037037037037035
2710 1301 0.1111111111111111
42 41 0.037037037037037035
1412 3085 0.3333333333333333
831 832 0.3333333333333333
831 830 0.3333333333333333
1756 1926 0.16666666666666666
1700 342 0.06666666666666667
898 2812 0.3333333333333333
1756 1925 0.25
430 2081 0.3333333333333333
983 2147 0.09090909090909091
980 130 0.011904761904761904
430 2082 0.2
1327 800 0.06666666666666667
720 721 0.09090909090909091
655 3514 0.25
2462 969 0.08333333333333333
1379 1380 0.2
763 822 0.25
2947 2946 0.5
94 45 0.009174311926605505
154 1341 0.03333333333333333
1560 652 0.02631578947368421
1807 2220 0.25
50 411 0.07692307692307693
322 130 0.011904761904761904
1202 405 0.047619047619047616
144 800 0.06666666666666667
2813 898 0.037037037037037035
655 272 0.05
818 526 0.03571428571428571
2605 1165 0.09090909090909091
165 935 0.06666666666666667
505 935 0.06666666666666667
2910 2580 0.14285714285714285
3374 3373 1.0
940 446 0.16666666666666666
682 878 0.02040816326530612
3402 248 0.06666666666666667
46 2870 0.14285714285714285
2749 241 0.043478260869565216
2000 288 0.1
2323 2698 0.5
2826 2106 0.3333333333333333
192 196 0.06666666666666667
655 273 0.041666666666666664
2533 74 0.041666666666666664
2575 2574 1.0
3513 1214 0.16666666666666666
438 1207 0.2
2761 354 0.09090909090909091
48 175 0.023809523809523808
571 1027 0.1111111111111111
255 835 0.1111111111111111
2222 2223 0.3333333333333333
1221 1222 0.25
1221 1223 0.3333333333333333
602 256 0.3333333333333333
602 257 0.07142857142857142
178 179 0.25
713 1162 0.030303030303030304
796 130 0.011904761904761904
373 336 0.02127659574468085
201 198 0.010309278350515464
500 208 0.043478260869565216
2307 2308 1.0
627 3292 0.07142857142857142
2187 1007 0.07142857142857142
2446 50 0.05555555555555555
779 2254 0.14285714285714285
2 803 1.0
175 234 0.02564102564102564
1279 1120 0.125
361 400 0.058823529411764705
231 549 0.025
1773 621 0.16666666666666666
1417 573 0.08333333333333333
300 374 0.14285714285714285
1127 207 0.0196078431372549
545 178 0.14285714285714285
276 82 0.14285714285714285
3206 375 0.043478260869565216
2454 2455 1.0
87 17 0.047619047619047616
1453 591 0.022727272727272728
478 480 0.2
2205 316 0.041666666666666664
394 512 0.125
1203 1204 0.14285714285714285
1517 234 0.02564102564102564
1213 249 0.029411764705882353
45 410 0.09090909090909091
45 411 0.07692307692307693
3373 3374 1.0
1172 1533 0.1111111111111111
1707 892 0.125
1458 1457 0.2
1811 226 0.022727272727272728
350 1709 0.16666666666666666
188 700 0.058823529411764705
2055 2056 0.25
814 813 0.2
3228 3229 0.3333333333333333
748 312 0.038461538461538464
814 815 0.16666666666666666
913 148 0.02
600 2113 0.25
227 535 0.058823529411764705
653 419 0.03333333333333333
2681 2677 0.25
692 693 1.0
1473 3594 0.3333333333333333
1014 425 0.023809523809523808
1473 3593 0.3333333333333333
99 191 0.2
1557 1203 0.047619047619047616
970 2867 0.2
243 791 0.07692307692307693
1070 1967 0.25
160 1084 0.125
840 271 0.02857142857142857
2627 2348 0.08333333333333333
509 1617 0.06666666666666667
2612 1257 0.07692307692307693
2722 944 0.1
748 747 0.06666666666666667
2722 946 0.06666666666666667
877 1742 0.04
3219 2941 0.2
3094 234 0.02564102564102564
752 973 0.09090909090909091
598 198 0.010309278350515464
130 968 0.16666666666666666
1302 1203 0.047619047619047616
1196 1197 0.1111111111111111
542 436 0.027777777777777776
2226 79 0.25
1006 828 0.05555555555555555
515 517 0.25
787 2818 0.1
821 2130 0.3333333333333333
894 45 0.009174311926605505
2663 2914 0.14285714285714285
257 3480 0.5
104 42 0.029411764705882353
505 652 0.02631578947368421
3372 204 0.0196078431372549
799 121 0.02857142857142857
717 314 0.047619047619047616
751 128 0.02564102564102564
1194 2437 0.1111111111111111
99 223 0.08333333333333333
454 456 0.08333333333333333
454 455 0.25
1709 1710 0.25
3113 1641 0.14285714285714285
961 255 0.06666666666666667
531 1143 0.3333333333333333
531 1142 0.125
715 1620 0.2
531 1144 0.16666666666666666
1172 346 0.023255813953488372
3503 299 0.1111111111111111
2217 1470 0.16666666666666666
1263 790 0.058823529411764705
1687 1481 0.16666666666666666
3510 1409 0.14285714285714285
863 1980 0.16666666666666666
1005 1250 0.14285714285714285
1188 524 0.16666666666666666
37 121 0.02857142857142857
267 2375 0.3333333333333333
179 325 0.021739130434782608
840 175 0.023809523809523808
37 124 0.03571428571428571
124 170 0.017857142857142856
3270 3271 0.3333333333333333
333 840 0.1
2670 694 0.037037037037037035
1836 734 0.045454545454545456
840 2191 0.25
3516 124 0.03571428571428571
2229 1861 0.16666666666666666
1194 388 0.058823529411764705
804 177 0.08333333333333333
571 243 0.04
761 748 0.08333333333333333
2018 2019 0.5
806 807 0.03125
549 121 0.02857142857142857
761 212 0.07142857142857142
806 808 0.14285714285714285
1644 1645 0.14285714285714285
1644 1643 0.25
1644 1642 0.25
1644 1641 0.14285714285714285
1659 1660 1.0
127 2550 0.14285714285714285
762 2135 0.07692307692307693
521 2226 0.25
762 130 0.011904761904761904
545 1396 0.16666666666666666
876 549 0.025
1364 1172 0.041666666666666664
1572 1573 0.5
631 44 0.02
631 45 0.009174311926605505
2464 2467 0.2
2464 2466 0.2
631 40 0.02631578947368421
2729 469 0.1111111111111111
36 45 0.009174311926605505
192 203 0.02040816326530612
1210 2987 1.0
980 3292 0.07142857142857142
2464 2468 0.2
1928 1092 0.16666666666666666
3201 3200 0.5
2399 425 0.023809523809523808
1994 506 0.03571428571428571
818 793 0.08333333333333333
2175 2176 0.3333333333333333
1817 468 0.25
2071 210 0.125
1467 1466 1.0
610 1927 0.05263157894736842
181 612 0.03571428571428571
157 771 0.02127659574468085
157 772 0.05
1142 1143 0.3333333333333333
394 1653 0.5
1097 140 0.03571428571428571
2627 2625 0.3333333333333333
175 516 0.034482758620689655
394 1654 0.5
1142 1144 0.16666666666666666
408 168 0.03125
271 565 0.25
1963 314 0.047619047619047616
713 198 0.010309278350515464
25 3123 1.0
1102 698 0.1
1459 36 0.02702702702702703
2343 1014 0.05
134 542 0.023255813953488372
2235 1052 0.023809523809523808
538 1234 0.16666666666666666
538 1235 0.08333333333333333
151 223 0.08333333333333333
1266 1265 0.25
345 484 0.058823529411764705
227 38 0.016666666666666666
538 1233 0.25
733 231 0.023809523809523808
2627 2626 0.16666666666666666
1979 1978 0.25
1963 411 0.07692307692307693
2914 828 0.05555555555555555
2098 2383 0.14285714285714285
3414 3177 0.25
542 818 0.03225806451612903
227 612 0.03571428571428571
130 1498 0.1111111111111111
1573 375 0.043478260869565216
1242 220 0.08333333333333333
773 774 1.0
57 780 0.14285714285714285
57 783 0.25
57 782 0.1
201 1840 0.3333333333333333
510 1483 0.05
312 800 0.06666666666666667
42 484 0.058823529411764705
753 718 0.1
980 631 0.022727272727272728
502 2055 0.16666666666666666
503 2932 0.2
1365 793 0.08333333333333333
957 3600 0.3333333333333333
865 260 0.019230769230769232
492 2086 1.0
1413 598 0.1111111111111111
930 2688 0.14285714285714285
865 704 0.07692307692307693
19 269 0.04
2354 220 0.08333333333333333
88 326 0.04
1934 1935 0.25
2147 201 0.02631578947368421
2611 1052 0.023809523809523808
877 609 0.05263157894736842
2217 3513 0.25
848 849 0.5
1223 1222 0.25
44 3520 1.0
1223 1221 0.25
360 1733 1.0
269 19 0.029411764705882353
1295 2374 0.25
2816 1288 0.1111111111111111
775 249 0.029411764705882353
1341 587 0.037037037037037035
2753 1070 0.03225806451612903
243 36 0.02702702702702703
243 37 0.01694915254237288
648 526 0.03571428571428571
1010 943 0.125
2002 2198 0.3333333333333333
787 308 0.03125
530 125 0.02631578947368421
1742 87 0.1
1344 510 0.022727272727272728
1134 505 0.02702702702702703
635 2952 0.3333333333333333
481 273 0.041666666666666664
2002 2197 0.14285714285714285
2912 2913 1.0
182 545 0.029411764705882353
310 192 0.037037037037037035
238 1356 0.2
1290 289 0.05555555555555555
281 114 0.16666666666666666
655 1424 0.25
2442 612 0.03571428571428571
844 227 0.022222222222222223
844 226 0.022727272727272728
655 1423 0.25
655 1422 0.25
811 812 0.2
130 77 0.020833333333333332
935 1666 0.03225806451612903
481 154 0.02631578947368421
1303 408 0.038461538461538464
1666 930 0.08333333333333333
1007 1008 0.05
884 245 0.05
1303 407 0.16666666666666666
228 269 0.04
1945 1944 0.3333333333333333
40 198 0.010309278350515464
262 615 0.3333333333333333
262 616 0.16666666666666666
194 794 0.043478260869565216
2016 2015 0.3333333333333333
912 2675 0.25
228 260 0.019230769230769232
1185 151 0.03225806451612903
2961 2962 1.0
40 192 0.037037037037037035
218 153 0.03571428571428571
655 392 0.0625
99 1927 0.05263157894736842
3517 3519 0.5
821 1617 0.06666666666666667
1741 311 0.1111111111111111
1420 2216 1.0
216 220 0.08333333333333333
1105 1117 0.125
2516 771 0.02127659574468085
1929 580 0.038461538461538464
978 2526 0.3333333333333333
481 482 0.08333333333333333
481 483 0.16666666666666666
877 276 0.012987012987012988
1282 1687 0.5
1535 1600 0.125
35 2977 0.3333333333333333
2232 42 0.029411764705882353
1470 1346 0.125
24 545 0.029411764705882353
268 267 0.0625
1434 694 0.037037037037037035
317 132 0.1111111111111111
96 1036 0.125
1444 427 0.017241379310344827
1112 429 0.041666666666666664
1855 992 0.1
2013 1208 0.05555555555555555
1451 402 0.06666666666666667
1661 2718 0.25
416 896 0.08333333333333333
787 1796 0.3333333333333333
2847 37 0.01694915254237288
628 762 0.023809523809523808
276 260 0.019230769230769232
400 1797 0.25
1260 45 0.009174311926605505
2714 745 0.06666666666666667
2902 2900 0.25
539 310 0.045454545454545456
733 876 0.125
1089 1088 0.14285714285714285
568 3063 0.3333333333333333
1666 428 0.03225806451612903
877 1752 0.08333333333333333
1125 1123 0.3333333333333333
1048 1382 0.041666666666666664
241 1171 0.05263157894736842
1125 1126 0.3333333333333333
1125 1124 0.3333333333333333
2345 928 0.125
1068 419 0.03333333333333333
2691 17 0.047619047619047616
361 364 0.04
116 115 0.09090909090909091
116 114 0.16666666666666666
116 117 0.045454545454545456
2349 93 0.023255813953488372
865 346 0.023255813953488372
601 980 0.020833333333333332
317 356 0.08333333333333333
2234 428 0.03225806451612903
199 237 0.05263157894736842
1118 1119 0.16666666666666666
1306 2644 0.05555555555555555
1612 2459 0.16666666666666666
424 264 0.05555555555555555
962 1060 0.03333333333333333
429 1526 1.0
1560 1239 0.045454545454545456
584 1443 0.5
393 2976 1.0
2684 2683 0.5
2202 3178 0.16666666666666666
2922 1560 0.05555555555555555
237 1178 0.04
1163 713 0.034482758620689655
3378 2861 0.2
599 374 0.14285714285714285
276 197 0.25
2218 349 0.043478260869565216
737 777 0.125
230 1028 0.16666666666666666
810 809 0.5
3300 294 0.02702702702702703
99 1678 0.06666666666666667
176 1309 0.125
2197 2198 0.3333333333333333
481 1263 0.14285714285714285
2093 1072 0.3333333333333333
1162 1666 0.03225806451612903
1518 679 0.09090909090909091
1285 1284 0.3333333333333333
260 276 0.012987012987012988
198 1014 0.05
203 1169 0.07692307692307693
1285 1283 0.3333333333333333
203 1167 0.1111111111111111
3253 3298 1.0
2043 29 0.0625
2905 2904 0.5
198 307 0.16666666666666666
1402 1306 0.038461538461538464
554 715 0.045454545454545456
1663 1662 0.058823529411764705
3614 1001 0.3333333333333333
2916 2914 0.14285714285714285
675 2778 0.25
502 417 0.1
1280 36 0.02702702702702703
2468 2464 0.2
220 312 0.038461538461538464
50 67 0.020833333333333332
1357 2040 0.3333333333333333
631 170 0.017857142857142856
25 1195 1.0
3476 1052 0.023809523809523808
1202 346 0.023255813953488372
1898 128 0.02564102564102564
818 752 0.047619047619047616
420 136 0.023255813953488372
750 1684 1.0
0 129 0.02564102564102564
3288 3287 0.5
289 422 0.2
228 48 0.024390243902439025
3513 2217 0.047619047619047616
389 360 0.027777777777777776
2031 2032 0.5
2502 1033 0.16666666666666666
3290 3184 0.125
1019 340 0.125
1047 1046 0.5
2752 2751 0.3333333333333333
1040 1988 0.09090909090909091
419 592 0.038461538461538464
419 591 0.022727272727272728
421 2644 0.05555555555555555
1712 1711 0.08333333333333333
129 130 0.011904761904761904
1712 1713 0.2
1712 1715 0.25
1712 1714 0.25
815 854 0.037037037037037035
1533 86 0.05
201 371 0.05
2745 3359 0.25
1280 554 0.06666666666666667
656 273 0.041666666666666664
148 549 0.025
1010 1009 0.3333333333333333
354 382 0.07142857142857142
148 542 0.023255813953488372
110 3194 0.3333333333333333
2042 223 0.08333333333333333
936 1069 0.07142857142857142
680 128 0.02564102564102564
242 1444 0.1111111111111111
1668 1225 0.14285714285714285
587 655 0.02564102564102564
1529 3358 0.2
309 1927 0.05263157894736842
124 542 0.023255813953488372
129 3128 0.25
1429 1006 0.06666666666666667
646 549 0.025
228 864 0.06666666666666667
1796 291 0.07692307692307693
308 12 0.041666666666666664
420 900 0.1111111111111111
3515 3514 0.25
1606 1607 0.5
3467 980 0.020833333333333332
382 354 0.09090909090909091
980 2251 0.1111111111111111
341 340 0.125
312 342 0.06666666666666667
1044 1434 0.14285714285714285
587 653 0.058823529411764705
3167 3168 0.5
77 3286 0.3333333333333333
196 966 0.16666666666666666
1771 2656 0.5
704 25 0.05555555555555555
361 1402 0.16666666666666666
2746 267 0.0625
2843 1910 0.07142857142857142
1220 1060 0.03333333333333333
878 682 0.09090909090909091
312 743 0.125
1393 40 0.02631578947368421
267 405 0.047619047619047616
2234 1666 0.03225806451612903
29 3469 0.2
1686 175 0.023809523809523808
45 1529 0.08333333333333333
779 587 0.037037037037037035
1612 1661 0.1
1500 604 0.1
2645 893 0.07692307692307693
2489 1014 0.05
924 377 0.058823529411764705
2791 470 0.03333333333333333
1171 1170 0.08333333333333333
1341 1294 0.07692307692307693
2019 2017 0.5
2019 2018 0.1
1059 996 0.06666666666666667
2364 223 0.08333333333333333
818 2207 0.2
2592 854 0.037037037037037035
1330 1329 0.16666666666666666
45 199 0.047619047619047616
45 198 0.010309278350515464
487 1448 0.25
790 1674 0.2
2167 2166 0.2
1156 1157 0.14285714285714285
2351 2148 0.1111111111111111
1077 2303 0.2
2207 2205 0.3333333333333333
2207 2206 0.3333333333333333
45 192 0.037037037037037035
923 924 0.125
923 925 0.16666666666666666
192 310 0.045454545454545456
1191 354 0.09090909090909091
266 2665 0.5
266 2666 0.5
809 810 0.5
807 1154 0.2
807 1155 0.1111111111111111
338 1483 0.05
2120 1662 0.058823529411764705
100 191 0.2
3290 349 0.043478260869565216
1650 1649 0.5
3007 2644 0.05555555555555555
2978 2979 0.2
841 842 0.5
841 840 0.1
752 2117 0.09090909090909091
1390 1388 0.14285714285714285
45 1290 0.047619047619047616
644 420 0.03571428571428571
3478 3477 0.5
2926 2927 0.3333333333333333
740 742 0.25
1291 335 0.05
3276 2688 0.14285714285714285
68 349 0.043478260869565216
2476 204 0.0196078431372549
740 741 0.3333333333333333
417 418 1.0
349 533 0.058823529411764705
2224 2225 0.5
680 375 0.043478260869565216
892 2540 0.5
892 2541 0.5
3561 3562 0.5
1869 2217 0.047619047619047616
2257 612 0.03571428571428571
950 2158 0.06666666666666667
1162 2047 0.125
1582 349 0.043478260869565216
1376 1377 0.1
1449 1568 0.09090909090909091
140 1149 0.06666666666666667
2688 930 0.08333333333333333
3402 359 0.1111111111111111
44 1371 0.16666666666666666
985 986 0.25
985 987 0.25
985 984 0.16666666666666666
424 2001 0.3333333333333333
424 2002 0.16666666666666666
276 40 0.02631578947368421
35 151 0.03225806451612903
835 144 0.045454545454545456
1240 943 0.125
3198 762 0.023809523809523808
2034 2035 0.25
399 139 0.05263157894736842
572 930 0.08333333333333333
1329 2853 1.0
198 895 0.25
1653 1654 0.5
1059 336 0.02127659574468085
3524 347 0.07692307692307693
271 198 0.010309278350515464
1353 1352 0.5
336 40 0.02631578947368421
2697 336 0.02127659574468085
332 608 0.3333333333333333
2697 334 0.07692307692307693
336 45 0.009174311926605505
1124 1125 0.1
2084 2762 1.0
1124 1126 0.3333333333333333
1238 77 0.020833333333333332
1124 1123 0.3333333333333333
36 1280 0.05263157894736842
580 419 0.03333333333333333
180 854 0.037037037037037035
1049 3364 0.5
101 102 0.08333333333333333
101 100 0.07142857142857142
2649 545 0.029411764705882353
771 309 0.04
1411 412 0.16666666666666666
2745 1236 0.125
1199 1200 0.09090909090909091
1199 1201 0.125
1199 1202 0.03125
2129 1943 0.16666666666666666
524 276 0.012987012987012988
71 516 0.034482758620689655
34 2766 0.25
741 739 0.3333333333333333
2989 2988 0.5
2780 252 0.08333333333333333
1924 521 0.125
1666 639 0.09090909090909091
2572 1855 0.125
273 207 0.0196078431372549
1006 36 0.02702702702702703
2678 2677 0.25
271 227 0.022222222222222223
2148 2351 0.14285714285714285
53 1927 0.05263157894736842
2678 2679 0.25
2270 813 0.2
130 1306 0.038461538461538464
587 3385 0.2
1755 591 0.022727272727272728
1755 592 0.038461538461538464
76 276 0.012987012987012988
622 314 0.047619047619047616
572 2547 0.2
2506 2508 0.5
2842 2236 0.16666666666666666
374 131 0.05
1146 1149 0.06666666666666667
650 77 0.020833333333333332
428 1052 0.023809523809523808
1555 481 0.047619047619047616
878 1239 0.045454545454545456
823 231 0.023809523809523808
510 1196 0.16666666666666666
823 232 0.2
2925 2924 1.0
2647 1411 0.07692307692307693
1896 139 0.05263157894736842
111 573 0.08333333333333333
2135 155 0.1111111111111111
865 501 0.1
294 37 0.01694915254237288
896 2697 0.16666666666666666
716 622 0.05555555555555555
612 2789 0.5
1483 509 0.1
1235 587 0.037037037037037035
